template_id,opportunity_type,study_type,primary_endpoint_type,duration_weeks,cost_usd,required_specialties,required_roles,expected_inflection_weight_0_1,mocked,source_type
ctg_nct01873677,therapeutic,interventional,functional_or_symptom,95,2977128,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01872975,platform,interventional,functional_or_symptom,782,5182848,oncology|pathology,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01872689,therapeutic,interventional,functional_or_symptom,212,1999800,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct01871402,therapeutic,interventional,functional_or_symptom,30,408408,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01870778,therapeutic,interventional,functional_or_symptom,174,36590400,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01870401,medical_device,interventional,safety,420,1400256,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01869738,medical_device,interventional,safety,113,982080,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01868516,therapeutic,interventional,functional_or_symptom,56,3873692,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct01867749,digital_therapeutic,interventional,clinical_outcome,208,196416,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.55,false,ctgov_ri_history_csv
ctg_nct01867125,therapeutic,interventional,functional_or_symptom,178,5993064,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01866904,platform,observational,functional_or_symptom,197,17647027,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01863238,therapeutic,observational,functional_or_symptom,156,180576,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01862536,therapeutic,interventional,functional_or_symptom,308,174240,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct01860573,therapeutic,interventional,functional_or_symptom,421,532224,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01860053,digital_therapeutic,interventional,functional_or_symptom,26,50000,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01859988,therapeutic,interventional,functional_or_symptom,69,1109307,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct01859754,therapeutic,observational,functional_or_symptom,313,1184198,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01859195,platform,observational,functional_or_symptom,661,68428,critical care|infectious disease|emergency medicine,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01858766,therapeutic,interventional,safety,69,1106388,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct01857206,therapeutic,interventional,safety,56,6816276,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01856933,therapeutic,interventional,clinical_outcome,91,50000,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.75,false,ctgov_ri_history_csv
ctg_nct01855945,therapeutic,interventional,safety,69,1464286,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.50,false,ctgov_ri_history_csv
ctg_nct01853254,therapeutic,interventional,safety,417,1507968,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01851330,therapeutic,interventional,safety,43,1647859,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01849809,platform,interventional,functional_or_symptom,1226,180576,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01848561,platform,observational,safety,787,15681600,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01847274,therapeutic,interventional,clinical_outcome,444,3304223,oncology|pathology,reviewer|investigator|pilot_designer,0.90,false,ctgov_ri_history_csv
ctg_nct01846611,therapeutic,interventional,clinical_outcome,265,3221064,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.90,false,ctgov_ri_history_csv
ctg_nct01845649,therapeutic,interventional,functional_or_symptom,31,1016400,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01845025,therapeutic,interventional,clinical_outcome,156,2619936,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.55,false,ctgov_ri_history_csv
ctg_nct01844986,therapeutic,interventional,clinical_outcome,783,2494800,oncology|pathology,reviewer|investigator|pilot_designer,0.90,false,ctgov_ri_history_csv
ctg_nct01842503,therapeutic,interventional,safety,208,99000,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct01841905,platform,observational,functional_or_symptom,178,114048,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01839903,platform,interventional,functional_or_symptom,306,1406592,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01839045,platform,observational,biomarker,74,525969,oncology|pathology,reviewer|advisor|investigator,0.50,false,ctgov_ri_history_csv
ctg_nct01838876,therapeutic,interventional,safety,117,2450448,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01836471,therapeutic,interventional,functional_or_symptom,143,1366200,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct01835925,platform,observational,functional_or_symptom,39,50000,oncology|pathology,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01831804,therapeutic,interventional,clinical_outcome,190,205920,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.60,false,ctgov_ri_history_csv
ctg_nct01831726,therapeutic,interventional,clinical_outcome,121,316800,oncology|pathology,reviewer|investigator|pilot_designer,0.75,false,ctgov_ri_history_csv
ctg_nct01831466,therapeutic,interventional,functional_or_symptom,69,1389553,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct01831362,digital_therapeutic,interventional,functional_or_symptom,162,329472,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01827761,digital_therapeutic,observational,functional_or_symptom,134,372556,oncology|pathology,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01826331,digital_therapeutic,interventional,functional_or_symptom,269,50000,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01821976,platform,interventional,functional_or_symptom,365,630432,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01820572,therapeutic,interventional,functional_or_symptom,343,2472624,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01819519,digital_therapeutic,interventional,functional_or_symptom,104,706464,critical care|infectious disease|emergency medicine,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01819129,therapeutic,interventional,functional_or_symptom,71,3704943,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01818557,digital_therapeutic,interventional,functional_or_symptom,178,928224,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01815450,therapeutic,interventional,functional_or_symptom,26,487080,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct01815268,therapeutic,interventional,clinical_outcome,291,2607264,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.55,false,ctgov_ri_history_csv
ctg_nct01810354,therapeutic,interventional,functional_or_symptom,65,127600,critical care|infectious disease|emergency medicine,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01809678,digital_therapeutic,interventional,functional_or_symptom,256,807840,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01808404,digital_therapeutic,interventional,feasibility,30,119328,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.50,false,ctgov_ri_history_csv
ctg_nct01805076,platform,interventional,functional_or_symptom,574,1757447,oncology|pathology,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01803867,therapeutic,interventional,safety,95,228096,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.50,false,ctgov_ri_history_csv
ctg_nct01803113,medical_device,observational,functional_or_symptom,8,617760,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01802281,platform,interventional,functional_or_symptom,622,579744,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01802203,medical_device,observational,functional_or_symptom,469,522720,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01799213,digital_therapeutic,interventional,functional_or_symptom,265,1940400,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct01798914,therapeutic,expanded_access,functional_or_symptom,343,95040,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01798641,medical_device,interventional,functional_or_symptom,245,152064,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01797445,therapeutic,interventional,biomarker,290,4834368,critical care|infectious disease|emergency medicine,reviewer|investigator|pilot_designer,0.85,false,ctgov_ri_history_csv
ctg_nct01793883,therapeutic,interventional,functional_or_symptom,52,1405800,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.65,false,ctgov_ri_history_csv
ctg_nct01793129,medical_device,interventional,functional_or_symptom,397,532224,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01793116,platform,observational,functional_or_symptom,100,13413945,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01790152,therapeutic,observational,biomarker,669,798336,oncology|pathology,reviewer|advisor|investigator,0.50,false,ctgov_ri_history_csv
ctg_nct01789957,therapeutic,interventional,functional_or_symptom,91,1212750,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01784562,therapeutic,expanded_access,functional_or_symptom,26,50000,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01783574,therapeutic,interventional,functional_or_symptom,182,319968,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01783548,therapeutic,interventional,functional_or_symptom,39,1263570,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01780506,therapeutic,interventional,biomarker,245,4834368,critical care|infectious disease|emergency medicine,reviewer|investigator|pilot_designer,0.85,false,ctgov_ri_history_csv
ctg_nct01777997,therapeutic,interventional,functional_or_symptom,197,120384,critical care|infectious disease|emergency medicine,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01773967,therapeutic,interventional,functional_or_symptom,213,5383224,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01772511,digital_therapeutic,observational,functional_or_symptom,139,95040,oncology|pathology,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01772004,therapeutic,interventional,safety,358,5563008,oncology|pathology,reviewer|investigator|pilot_designer,0.50,false,ctgov_ri_history_csv
ctg_nct01770964,digital_therapeutic,interventional,functional_or_symptom,30,95040,pain medicine|neurology,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01770028,platform,observational,functional_or_symptom,234,231897,hospital medicine|primary care,reviewer|advisor|investigator,0.45,false,ctgov_ri_history_csv
ctg_nct01769729,digital_therapeutic,interventional,functional_or_symptom,61,61938,pain medicine|neurology,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
ctg_nct01768286,therapeutic,interventional,safety,56,1462763,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01767909,therapeutic,interventional,functional_or_symptom,256,1330560,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01767311,therapeutic,interventional,clinical_outcome,624,3389760,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.75,false,ctgov_ri_history_csv
ctg_nct01766401,therapeutic,interventional,functional_or_symptom,51,1214349,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.80,false,ctgov_ri_history_csv
ctg_nct01764633,therapeutic,interventional,clinical_outcome,196,152814816,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.90,false,ctgov_ri_history_csv
ctg_nct01763047,medical_device,interventional,functional_or_symptom,13,314688,hospital medicine|primary care,reviewer|investigator|pilot_designer,0.45,false,ctgov_ri_history_csv
